P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,160,86,255,255,255,220,0,0,0,0,0,0,0,0,0,0,0,0,203,255,255,255,255,0,0,0,0,0,0,0,0,255,57,255,255,255,255,255,255,255,0,0,0,0,0,0,0,234,255,255,255,0,0,255,255,233,0,0,0,0,0,0,0,0,0,0,0,78,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,1,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,42,18,0,237,0,0,0,0,0,0,0,0,17,255,20,243,255,57,2,196,255,73,0,0,0,0,0,0,56,255,20,255,20,71,0,0,255,255,0,0,0,0,0,0,52,255,255,255,86,20,2,0,189,255,0,0,0,0,0,0,0,0,18,255,255,20,73,0,167,255,0,0,0,0,0,0,0,0,0,0,0,20,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,135,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,0,0,0,0,0,0,0,0,0,0,0,0,48,255,40,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,206,255,255,255,255,40,102,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,239,255,255,255,22,141,0,0,0,0,0,0,189,255,255,255,255,255,189,255,255,87,40,0,0,0,0,0,221,255,255,255,255,255,255,255,255,255,196,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,50,218,22,58,255,255,221,53,0,0,0,0,0,0,0,0,5,248,124,255,248,22,23,0,0,0,0,0,0,0,0,0,22,255,0,0,218,5,0,0,0,0,0,0,0,0,0,0,255,160,0,0,0,0,0,0,0,0,0,0,0,0
N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,165,255,255,255,255,255,255,255,0,0,0,0,0,0,0,104,255,255,255,255,255,255,255,255,0,0,0,0,0,0,44,255,196,255,14,105,255,44,228,255,0,0,0,0,0,225,255,255,255,255,255,255,255,255,255,255,255,0,0,0,14,14,246,14,14,255,255,65,255,255,255,255,255,0,0,14,14,255,255,255,213,255,119,255,255,0,0,0,0,0,0,14,32,255,255,225,82,254,223,0,255,0,0,0,0,0,0,14,225,225,64,255,255,63,0,37,255,0,0,0,0,0,0,7,94,255,255,75,255,37,255,255,23,0,0,0,0,0,0,14,165,155,14,165,255,0,104,0,0,0,0,0,0,0,0,14,14,14,255,14,255,32,37,108,0,0,0,0,0,0,0,0,2,209,225,64,255,1,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,125,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,75,0,0,0,0,0,0,0,0,0,0,0,37,255,255,255,255,75,0,0,0,0,0,0,0,255,255,255,255,255,255,15,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,163,255,0,0,0,0,0,0,0,217,15,255,41,242,255,215,255,255,202,0,0,0,0,0,0,0,0,0,0,0,255,40,255,255,2,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,159,0,0,0,0,0,0,0,0,255,255,255,67,255,27,3,0,255,59,0,0,0,0,0,0,13,255,255,255,255,28,3,0,255,255,0,0,0,0,0,0,0,112,255,255,255,121,222,0,0,255,0,0,0,0,0,0,0,255,210,255,255,82,12,0,0,152,0,0,0,0,0,0,0,0,16,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,9,97,255,206,5,0,0,0
U,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,144,144,0,0,0,0,0,0,0,0,0,0,0,0,109,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,144,0,0,0,0,0,0,0,0,0,0,0,0,32,255,255,255,85,0,0,0,0,0,0,0,0,0,255,0,105,255,144,255,151,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,19,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,164,0,0,0,0,0,0,68,255,255,255,255,255,255,255,255,203,0,0,0,0,0,0,255,154,255,255,255,255,144,255,255,210,0,0,0,0,0,0,168,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,168,255,255,255,255,255,24,255,255,76,0,0,0,0,0,0,81,255,255,255,255,255,100,140,255,0,0,0,0,0,0,0,28,255,255,223,255,255,255,140,0,0,0,0,0,0,0,0,0,245,255,255,251,255,255,144,0,0,0,0,0,0,0,0,0,243,255,255,143,24,24,24,0,0,0,0,0,0
J,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,188,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,255,0,0,0,0,0,255,0,0,0,0,255,255,255,255,255,226,255,0,0,0,0,11,255,0,0,62,255,209,255,255,255,255,255,0,0,0,0,0,26,255,255,255,255,255,255,55,255,255,255,0,0,0,0,0,0,255,255,255,26,11,11,241,11,17,239,0,0,0,0,0,0,6,255,255,209,209,255,184,255,255,0,0,0,0,0,0,0,0,255,179,225,255,255,255,255,255,0,0,0,0,0,0,0,0,1,255,255,255,131,255,255,118,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,114,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,240,255,255,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,31,255,255,112,0,203,255,0,0,0,0,0,0,0,0,0,233,19,0,0,183,255,255,0,0,0,0,0,0,0,0,12,0,255,19,255,255,37,112,88,0,60,255,255,0,0,0,34,255,115,255,255,255,255,255,255,0,255,241,0,0,0,0,19,0,179,0,0,0,37,255,255,255,255,0,0,0,0,0,19,0,144,255,255,255,255,255,255,255,7,0,0,0,0,0,158,115,19,255,255,255,255,255,104,0,0,0,0,0,0,0,244,255,174,100,19,255,255,0,19,0,0,0,0,0,0,0,255,189,255,19,189,189,223,0,0,0,0,0,0,0,0,0,255,203,255,255,64,199,0,0,0,0,0,0,0,0,0,0,18,19,255,19,238,255,0,0,0,0,0,0,0,0,0,0,0,19,19,19,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0
S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,255,255,255,232,16,28,0,0,0,0,0,0,0,49,255,255,255,255,255,255,13,255,41,0,0,0,0,0,0,13,209,255,255,255,255,35,255,76,28,0,0,0,0,0,255,255,0,0,0,0,255,255,179,5,0,0,0,0,0,0,149,149,149,255,255,13,255,255,255,0,0,0,0,0,0,0,35,255,149,13,202,255,255,0,0,0,0,0,0,0,0,0,0,88,13,255,255,13,13,255,54,0,0,0,0,0,0,0,0,214,255,80,11,0,2,0,0,0,0,0,0,0,0,0,254,13,240,250,252,0,0,0,0,0,0,0,0,0,0,148,28,255,255,255,68,0,0,0,0,0,0,0,0,0,0,93,255,255,255,0,8,0,0,0,0,0,0,0,0,0,13,13,13,13,175,0,0,0,0,0,0,0,0,0,0,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,160,0,0,0,0,0,0,0,0,0,255,0,0,0,0,87,255,0,0,0,0,55,0,0,0,255,226,0,0,0,0,0,229,255,231,255,255,255,255,0,0,255,0,0,0,0,0,0,255,255,255,255,114,164,255,0,255,255,0,0,0,0,0,0,234,255,255,255,255,255,255,225,255,255,0,0,0,0,0,0,255,255,255,255,225,255,255,255,255,255,0,0,0,0,0,0,255,27,255,247,34,255,255,164,255,0,0,0,0,0,0,0,169,94,255,255,34,255,255,255,255,5,0,0,0,0,0,0,72,225,255,255,2,255,255,255,0,0,0,0,0,0,0,0,11,255,255,255,255,225,255,0,0,0,0,0,0,0,0,0,0,255,127,255,159,169,169,27,0,0,0,0,0,0,0,0,0,12,127,255,255,1,103,164,0,0,0,0,0,0,0,0,0,7,255,252,248,0,0,0,0,0,0,0,0
W,0,0,0,0,0,0,19,255,0,0,0,0,0,0,0,0,0,0,120,248,0,0,0,255,0,0,0,120,28,0,0,0,0,0,28,248,0,0,167,255,6,0,0,255,28,0,0,0,0,0,0,28,0,0,0,28,28,0,0,255,255,0,0,0,0,0,0,255,255,0,0,255,255,0,28,28,28,0,0,0,0,0,0,27,255,255,0,255,28,0,234,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,134,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,11,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,134,0,0,0,0,0,0,0,255,255,255,255,255,28,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,18,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,18,255,255,255,255,28,3,0,0,0,0,0,0,0,0,0,255,18,174,18,0,18,0,0,0,0,0,0
F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,47,0,0,0,0,0,0,0,0,0,0,0,44,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,91,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,243,255,255,255,255,255,150,150,255,0,0,0,0,0,0,0,244,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,69,143,255,255,0,0,0,0,0,0,0,255,255,255,255,255,69,255,255,44,0,0,0,0,0,0,0,41,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,14,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,15,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,179,150,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,103,255,0,0,0,0,0,0,0,33,0,0,0,0,0,0,13,193,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,255,0,0,0,0,0,0,255,255,0,0,0,0,0,0,95,255,0,0,3,0,0,0,255,255,0,0,0,0,0,0,0,97,25,32,255,247,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,206,255,137,255,0,0,0,0,0,0,143,255,255,255,255,255,255,214,68,33,0,0,0,0,0,0,255,255,255,33,249,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,33,255,32,206,255,32,255,255,255,0,0,0,0,0,0,0,32,173,255,234,255,234,32,160,255,231,0,0,0,0,0,0,123,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,235,255,255,255,95,255,120,180,0,0,0,0,0,0,0,0,32,32,33,255,32,32,66,0,0,0,0,0,0,0,0,0,192,195,32,28,0,0,0,0,0,0,0,0,0,0
P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,100,0,0,0,0,0,0,0,0,0,0,0,3,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,65,255,0,0,0,0,0,0,0,0,255,255,255,255,255,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,9,0,0,0,0,0,0,0,0,0,0,0,255,255,88,186,255,6,34,0,0,0,0,0,0,0,0,0,255,255,255,254,255,0,0,105,0,0,0,0,0,0,0,0,255,255,9,13,143,0,0,255,100,0,0,0,0,0,0,0,6,255,36,255,255,255,255,9,255,255,0,0,0,0,0,0,0,255,55,255,232,9,1,0,253,232,0,0,0,0,0,0,0,255,255,255,255,7,0,2,7,255,0,0,0,0,0,0,0,0,255,255,255,139,120,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U,0,0,0,0,0,0,0,103,255,137,0,0,0,0,0,0,0,0,0,0,0,0,0,241,255,255,235,0,0,0,0,0,0,0,0,0,0,0,0,25,132,228,255,0,0,0,0,0,0,0,0,0,0,0,0,255,36,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,29,0,0,0,0,0,0,0,0,255,255,0,86,255,255,255,36,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,104,255,187,255,255,255,255,104,0,0,0,0,0,0,17,255,255,255,104,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,159,159,255,255,0,0,0,0,0,0,58,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,154,255,255,255,255,255,211,255,77,0,0,0,0,0,0,0,0,255,255,255,20,20,255,159,0,0,0,0,0,0,0,0,0,184,255,255,255,255,255,255,1,0,0,0,0,0,0,0,0,14,255,177,6,227,255,129,0,0,0,0,0,0
W,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,255,0,0,0,255,255,0,0,0,255,22,0,0,0,0,0,255,0,0,0,255,255,0,0,0,22,22,0,0,0,0,0,226,167,0,0,255,80,0,0,21,255,0,0,0,0,0,0,255,255,0,0,255,255,0,0,80,22,0,0,0,0,0,0,56,255,255,0,255,255,0,22,255,71,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,98,98,255,255,255,255,255,255,51,0,0,0,0,0,0,0,80,255,255,255,255,255,255,255,88,0,0,0,0,0,0,231,255,255,255,255,255,255,255,255,44,0,0,0,0,0,0,255,255,255,255,255,255,255,80,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,233,255,204,0,0,0,0,0,0,0,255,255,255,255,255,76,255,191,0,0,0,0,0,0,0,0,255,76,255,255,255,255,128,64,0,0,0,0,0,0,0,0,0,255,255,255,255,255,58,0,0,0,0,0,0,0,0,0,0,16,255,255,195,16,197,0,0,0,0,0,0
X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,255,0,0,255,0,0,0,0,0,0,0,0,0,0,0,31,31,0,231,255,52,0,0,0,0,0,0,0,0,0,0,255,255,72,0,136,0,0,0,0,0,0,0,0,0,0,0,108,255,136,255,255,255,0,0,0,0,0,0,0,0,105,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,56,66,26,66,255,255,255,255,255,0,0,0,0,0,0,255,255,255,136,31,255,255,255,255,147,255,0,0,0,0,0,79,255,192,255,255,255,255,255,255,255,255,255,0,0,0,0,66,255,255,0,255,255,255,255,255,202,66,0,0,0,0,0,255,255,255,255,255,255,255,255,122,255,156,0,0,0,0,0,0,70,255,255,255,14,255,255,255,31,0,0,0,0,0,0,0,11,255,255,255,255,255,255,31,0,0,0,0,0,0,0,0,0,255,255,255,255,11,255,0,0,0,0,0,0,0,0,0,0,255,200,11,125,0,8,0,0,0,0,0,0,0,0,0,1,11,255,11,149,0,0,0,0,0,0,0,0
F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,255,169,0,0,0,0,0,0,0,0,0,0,0,0,186,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,203,255,0,0,0,0,0,0,0,0,0,0,0,255,255,158,131,112,0,0,0,0,0,0,0,0,0,0,183,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,202,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,251,0,0,0,0,0,0,255,255,241,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,24,255,255,255,255,0,0,0,0,0,0,0,183,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,24,255,255,255,255,186,154,212,255,0,0,0,0,0,0,16,255,255,34,165,131,255,0,0,0,0,0,0,0,0,0,0,186,141,255,88,34,255,0,0,0,0,0,0,0,0,0,215,24,255,213,0,0,0,0,0,0,0,0,0,0,0,0,24,24,190,0,0,0,0,0,0,0,0,0,0,0
